"Fecha Tiempo, GMT-05:00","Tipo K, °C (SEN S/N: 20939342, LBL: T 2p)","Tipo T, °C (SEN S/N: 20939342, LBL: T 2C)","Tipo K, °C (SEN S/N: 20939342, LBL: T 2iv)","Tipo K, °C (SEN S/N: 20939342, LBL: T 2ev)"
01/07/24 10:52:00,-888.88,106.32,91.29,71.31
01/07/24 10:53:00,-888.88,106.93,91.55,71.09
01/07/24 10:54:00,-888.88,106.82,91.76,70.96
01/07/24 10:55:00,-888.88,106.98,91.99,70.45
01/07/24 10:56:00,-888.88,106.74,91.95,69.32
01/07/24 10:57:00,-888.88,107.21,91.97,70.05
01/07/24 10:58:00,-888.88,107.84,91.99,70.32
01/07/24 10:59:00,-888.88,107.64,92.10,70.70
01/07/24 11:00:00,-888.88,108.27,92.14,70.96
01/07/24 11:01:00,-888.88,107.32,92.19,69.79
01/07/24 11:02:00,-888.88,108.74,92.20,70.89
01/07/24 11:03:00,-888.88,108.87,92.26,71.05
01/07/24 11:04:00,-888.88,109.36,92.32,70.19
01/07/24 11:05:00,-888.88,109.81,92.40,70.51
01/07/24 11:06:00,-888.88,109.35,92.63,71.11
01/07/24 11:07:00,-888.88,110.02,92.75,71.76
01/07/24 11:08:00,-888.88,109.98,93.08,72.59
01/07/24 11:09:00,-888.88,110.34,93.12,72.80
01/07/24 11:10:00,-888.88,110.71,93.33,71.94
01/07/24 11:11:00,-888.88,110.92,93.40,72.41
01/07/24 11:12:00,-888.88,110.49,93.67,72.76
01/07/24 11:13:00,-888.88,110.53,93.82,73.36
01/07/24 11:14:00,-888.88,111.61,93.88,72.77
01/07/24 11:15:00,-888.88,111.82,93.91,72.44
01/07/24 11:16:00,-888.88,111.40,94.05,72.44
01/07/24 11:17:00,-888.88,111.72,94.08,72.87
01/07/24 11:18:00,-888.88,111.59,94.28,73.54
01/07/24 11:19:00,-888.88,112.24,94.37,74.08
01/07/24 11:20:00,-888.88,112.68,94.53,72.64
01/07/24 11:21:00,-888.88,112.93,94.57,72.77
01/07/24 11:22:00,-888.88,113.09,94.68,72.07
01/07/24 11:23:00,-888.88,112.85,94.62,71.76
01/07/24 11:24:00,-888.88,112.87,94.69,72.04
01/07/24 11:25:00,-888.88,113.20,94.54,71.90
01/07/24 11:26:00,-888.88,113.67,94.60,72.43
01/07/24 11:27:00,-888.88,113.51,94.61,73.67
01/07/24 11:28:00,-888.88,113.71,94.76,73.89
01/07/24 11:29:00,-888.88,113.53,95.01,74.79
01/07/24 11:30:00,-888.88,113.92,95.16,75.33
01/07/24 11:31:00,-888.88,114.48,95.46,75.16
01/07/24 11:32:00,-888.88,114.02,95.80,75.57
01/07/24 11:33:00,-888.88,112.96,95.84,73.91
01/07/24 11:34:00,-888.88,114.17,95.87,73.68
01/07/24 11:35:00,-888.88,114.55,95.80,74.03
01/07/24 11:36:00,-888.88,114.67,95.87,73.35
01/07/24 11:37:00,-888.88,115.10,95.99,72.68
01/07/24 11:38:00,-888.88,114.99,95.87,72.62
01/07/24 11:39:00,-888.88,115.17,95.82,72.49
01/07/24 11:40:00,-888.88,115.08,95.76,71.87
01/07/24 11:41:00,-888.88,114.70,95.57,72.29
01/07/24 11:42:00,-888.88,115.14,95.66,72.54
01/07/24 11:43:00,-888.88,112.93,95.52,70.82
01/07/24 11:44:00,-888.88,114.60,95.54,71.35
01/07/24 11:45:00,-888.88,115.59,95.59,71.80
01/07/24 11:46:00,-888.88,115.97,95.62,71.31
01/07/24 11:47:00,-888.88,116.14,95.58,71.02
01/07/24 11:48:00,-888.88,115.75,95.68,71.77
01/07/24 11:49:00,-888.88,115.95,95.68,72.07
01/07/24 11:50:00,-888.88,116.25,96.00,72.29
01/07/24 11:51:00,-888.88,115.81,96.15,72.70
01/07/24 11:52:00,-888.88,115.54,96.36,73.27
01/07/24 11:53:00,-888.88,116.17,96.39,72.41
01/07/24 11:54:00,-888.88,116.73,96.50,72.83
01/07/24 11:55:00,-888.88,115.76,96.85,73.24
01/07/24 11:56:00,-888.88,115.75,97.09,74.26
01/07/24 11:57:00,-888.88,117.01,97.38,74.07
01/07/24 11:58:00,-888.88,117.58,97.44,73.58
01/07/24 11:59:00,-888.88,117.28,97.44,73.31
01/07/24 12:00:00,-888.88,116.98,97.71,74.26
01/07/24 12:01:00,-888.88,116.63,98.12,75.11
01/07/24 12:02:00,-888.88,117.01,98.35,74.92
01/07/24 12:03:00,-888.88,117.94,98.37,74.90
01/07/24 12:04:00,-888.88,116.91,98.54,75.35
01/07/24 12:05:00,-888.88,118.11,98.69,75.26
01/07/24 12:06:00,-888.88,116.80,98.89,75.02
01/07/24 12:07:00,-888.88,117.11,99.07,75.59
01/07/24 12:08:00,-888.88,117.68,99.02,75.20
01/07/24 12:09:00,-888.88,118.06,98.84,74.59
01/07/24 12:10:00,-888.88,117.84,98.79,74.74
01/07/24 12:11:00,-888.88,118.33,98.73,74.81
01/07/24 12:12:00,-888.88,117.66,98.61,74.74
01/07/24 12:13:00,-888.88,116.30,98.60,73.63
01/07/24 12:14:00,-888.88,116.48,98.36,73.76
01/07/24 12:15:00,-888.88,116.71,98.52,74.07
01/07/24 12:16:00,-888.88,117.48,98.28,75.15
01/07/24 12:17:00,-888.88,117.21,98.33,75.63
01/07/24 12:18:00,-888.88,117.47,98.55,76.65
01/07/24 12:19:00,-888.88,117.72,98.56,75.83
01/07/24 12:20:00,-888.88,117.32,98.58,76.23
01/07/24 12:21:00,-888.88,117.87,98.60,76.19
01/07/24 12:22:00,-888.88,117.86,98.64,76.66
01/07/24 12:23:00,-888.88,117.22,98.57,76.35
01/07/24 12:24:00,-888.88,117.72,98.59,75.77
01/07/24 12:25:00,-888.88,117.93,98.47,75.70
01/07/24 12:26:00,-888.88,117.95,98.33,74.56
01/07/24 12:27:00,-888.88,117.12,98.19,74.29
01/07/24 12:28:00,-888.88,117.65,98.19,74.75
01/07/24 12:29:00,-888.88,117.24,97.90,74.84
01/07/24 12:30:00,-888.88,117.12,97.88,74.48
01/07/24 12:31:00,-888.88,117.09,97.75,74.31
01/07/24 12:32:00,-888.88,116.47,97.60,74.53
01/07/24 12:33:00,-888.88,117.24,97.56,74.12
01/07/24 12:34:00,-888.88,116.57,97.56,74.29
01/07/24 12:35:00,-888.88,116.48,97.45,73.92
01/07/24 12:36:00,-888.88,115.61,97.23,72.90
01/07/24 12:37:00,-888.88,115.54,97.06,72.36
01/07/24 12:38:00,-888.88,116.14,96.81,72.30
01/07/24 12:39:00,-888.88,116.20,96.61,73.19
01/07/24 12:40:00,-888.88,116.30,96.65,73.04
01/07/24 12:41:00,-888.88,116.67,96.61,73.62
01/07/24 12:42:00,-888.88,116.16,96.60,72.36
01/07/24 12:43:00,-888.88,115.23,96.66,72.44
01/07/24 12:44:00,-888.88,116.08,96.59,72.29
01/07/24 12:45:00,-888.88,115.33,96.60,73.05
01/07/24 12:46:00,-888.88,115.97,96.76,73.06
01/07/24 12:47:00,-888.88,115.06,96.82,72.36
01/07/24 12:48:00,-888.88,114.88,96.93,72.22
01/07/24 12:49:00,-888.88,115.83,96.85,73.09
01/07/24 12:50:00,-888.88,114.38,96.81,73.56
01/07/24 12:51:00,-888.88,114.44,96.97,74.18
01/07/24 12:52:00,-888.88,114.59,97.10,73.59
01/07/24 12:53:00,-888.88,113.61,96.95,73.32
01/07/24 12:54:00,-888.88,112.51,96.86,72.95
01/07/24 12:55:00,-888.88,112.89,96.74,73.09
01/07/24 12:56:00,-888.88,113.21,96.73,73.30
01/07/24 12:57:00,-888.88,113.09,96.69,73.72
01/07/24 12:58:00,-888.88,113.55,96.73,73.62
01/07/24 12:59:00,-888.88,113.29,96.61,74.02
01/07/24 13:00:00,-888.88,112.51,96.50,74.61
01/07/24 13:01:00,-888.88,111.77,96.42,73.92
01/07/24 13:02:00,-888.88,112.03,96.42,74.47
01/07/24 13:03:00,-888.88,111.64,96.21,73.68
01/07/24 13:04:00,-888.88,111.46,96.12,72.67
01/07/24 13:05:00,-888.88,112.06,96.18,72.57
01/07/24 13:06:00,-888.88,112.33,95.83,72.14
01/07/24 13:07:00,-888.88,111.27,95.56,73.29
01/07/24 13:08:00,-888.88,110.69,95.38,73.54
01/07/24 13:09:00,-888.88,110.79,95.28,73.64
01/07/24 13:10:00,-888.88,110.87,94.95,73.62
01/07/24 13:11:00,-888.88,110.71,94.93,74.10
01/07/24 13:12:00,-888.88,110.90,94.97,74.51
01/07/24 13:13:00,-888.88,110.00,94.69,73.69
01/07/24 13:14:00,-888.88,110.31,94.62,74.12
01/07/24 13:15:00,-888.88,110.00,94.46,73.88
01/07/24 13:16:00,-888.88,109.96,94.42,73.90
01/07/24 13:17:00,-888.88,109.68,94.22,73.65
01/07/24 13:18:00,-888.88,109.62,94.01,73.45
01/07/24 13:19:00,-888.88,109.27,93.88,72.98
01/07/24 13:20:00,-888.88,109.18,93.54,73.19
01/07/24 13:21:00,-888.88,109.53,93.48,72.41
01/07/24 13:22:00,-888.88,109.59,93.22,71.96
01/07/24 13:23:00,-888.88,108.82,92.99,72.41
01/07/24 13:24:00,-888.88,109.05,92.92,71.18
01/07/24 13:25:00,-888.88,108.81,92.45,71.04
01/07/24 13:26:00,-888.88,107.95,92.01,69.44
01/07/24 13:27:00,-888.88,108.21,91.77,69.34
01/07/24 13:28:00,-888.88,107.11,91.37,68.73
01/07/24 13:29:00,-888.88,106.89,90.98,68.79
01/07/24 13:30:00,-888.88,106.85,90.67,68.97
01/07/24 13:31:00,-888.88,106.50,90.28,68.54
01/07/24 13:32:00,-888.88,106.59,90.06,67.89
01/07/24 13:33:00,-888.88,106.38,89.80,67.03
01/07/24 13:34:00,-888.88,106.11,89.48,66.86
01/07/24 13:35:00,-888.88,106.35,89.18,67.37
01/07/24 13:36:00,-888.88,105.47,88.79,65.81
01/07/24 13:37:00,-888.88,104.87,88.47,65.16
01/07/24 13:38:00,-888.88,106.11,88.06,65.42
01/07/24 13:39:00,-888.88,104.47,87.71,64.97
01/07/24 13:40:00,-888.88,104.24,87.44,65.69
01/07/24 13:41:00,-888.88,104.29,87.18,65.46
01/07/24 13:42:00,-888.88,104.01,86.98,66.00
01/07/24 13:43:00,-888.88,103.03,86.81,64.72
01/07/24 13:44:00,-888.88,103.51,86.48,64.66
01/07/24 13:45:00,-888.88,103.48,86.23,64.73
01/07/24 13:46:00,-888.88,103.45,85.97,64.73
01/07/24 13:47:00,-888.88,102.85,85.70,64.87
01/07/24 13:48:00,-888.88,103.40,85.60,65.14
01/07/24 13:49:00,-888.88,102.69,85.43,64.99
01/07/24 13:50:00,-888.88,103.12,85.38,65.14
01/07/24 13:51:00,-888.88,102.71,85.13,64.17
01/07/24 13:52:00,-888.88,101.92,84.89,64.08
01/07/24 13:53:00,-888.88,101.87,84.68,63.73
01/07/24 13:54:00,-888.88,102.41,84.59,63.76
01/07/24 13:55:00,-888.88,102.00,84.38,63.62
01/07/24 13:56:00,-888.88,101.40,84.20,62.61
01/07/24 13:57:00,-888.88,101.76,83.96,62.58
01/07/24 13:58:00,-888.88,101.88,83.75,62.93
01/07/24 13:59:00,-888.88,100.81,83.39,62.21
01/07/24 14:00:00,-888.88,100.86,83.04,61.60
01/07/24 14:01:00,-888.88,99.84,82.78,61.39
01/07/24 14:02:00,-888.88,100.27,82.51,61.39
01/07/24 14:03:00,-888.88,100.47,82.19,60.88
01/07/24 14:04:00,-888.88,100.33,81.92,60.87
01/07/24 14:05:00,-888.88,99.79,81.85,60.76
01/07/24 14:06:00,-888.88,99.44,81.54,60.45
01/07/24 14:07:00,-888.88,99.93,81.24,60.85
01/07/24 14:08:00,-888.88,98.52,80.90,60.74
01/07/24 14:09:00,-888.88,98.05,80.70,60.27
01/07/24 14:10:00,-888.88,98.37,80.40,59.41
01/07/24 14:11:00,-888.88,97.80,80.04,59.09
01/07/24 14:12:00,-888.88,97.92,79.73,59.21
01/07/24 14:13:00,-888.88,97.56,79.38,58.57
01/07/24 14:14:00,-888.88,97.60,79.03,57.99
01/07/24 14:15:00,-888.88,97.12,78.74,57.37
01/07/24 14:16:00,-888.88,97.33,78.29,57.85
01/07/24 14:17:00,-888.88,97.43,77.97,58.42
01/07/24 14:18:00,-888.88,96.33,77.74,57.76
01/07/24 14:19:00,-888.88,96.37,77.48,57.32
01/07/24 14:20:00,-888.88,96.33,77.29,57.95
01/07/24 14:21:00,-888.88,95.97,77.21,58.13
01/07/24 14:22:00,-888.88,95.15,76.96,57.45
01/07/24 14:23:00,-888.88,95.20,76.72,57.96
01/07/24 14:24:00,-888.88,94.82,76.67,58.29
01/07/24 14:25:00,-888.88,94.81,76.43,57.61
01/07/24 14:26:00,-888.88,94.22,76.24,56.69
01/07/24 14:27:00,-888.88,93.72,75.83,55.66
01/07/24 14:28:00,-888.88,93.86,75.51,55.79
01/07/24 14:29:00,-888.88,93.12,75.08,55.46
01/07/24 14:30:00,-888.88,93.68,74.82,55.96
01/07/24 14:31:00,-888.88,92.67,74.61,55.62
01/07/24 14:32:00,-888.88,91.94,74.48,55.13
01/07/24 14:33:00,-888.88,91.64,74.18,55.05
01/07/24 14:34:00,-888.88,91.41,73.94,54.42
01/07/24 14:35:00,-888.88,90.38,73.51,53.60
01/07/24 14:36:00,-888.88,90.38,73.28,54.09
01/07/24 14:37:00,-888.88,90.84,73.00,54.64
01/07/24 14:38:00,-888.88,90.51,72.75,55.12
01/07/24 14:39:00,-888.88,88.94,72.51,54.23
01/07/24 14:40:00,-888.88,89.94,72.28,54.50
01/07/24 14:41:00,-888.88,89.43,72.14,54.94
01/07/24 14:42:00,-888.88,89.31,71.99,55.00
01/07/24 14:43:00,-888.88,89.07,71.87,54.83
01/07/24 14:44:00,-888.88,88.60,71.77,54.25
01/07/24 14:45:00,-888.88,88.05,71.53,53.79
01/07/24 14:46:00,-888.88,87.54,71.38,53.57
01/07/24 14:47:00,-888.88,87.84,71.05,53.91
01/07/24 14:48:00,-888.88,88.19,70.91,53.90
01/07/24 14:49:00,-888.88,87.27,70.69,53.87
01/07/24 14:50:00,-888.88,86.89,70.48,52.87
01/07/24 14:51:00,-888.88,86.39,70.27,53.19
01/07/24 14:52:00,-888.88,86.14,70.04,52.93
01/07/24 14:53:00,-888.88,84.17,69.70,51.78
01/07/24 14:54:00,-888.88,85.26,69.40,51.31
01/07/24 14:55:00,-888.88,85.13,69.07,51.09
01/07/24 14:56:00,-888.88,84.73,68.69,50.59
01/07/24 14:57:00,-888.88,84.09,68.32,50.09
01/07/24 14:58:00,-888.88,83.65,67.95,49.80
01/07/24 14:59:00,-888.88,83.65,67.69,50.43
01/07/24 15:00:00,-888.88,83.71,67.44,50.97
01/07/24 15:01:00,-888.88,83.08,67.25,51.08
01/07/24 15:02:00,-888.88,83.27,67.11,50.72
01/07/24 15:03:00,-888.88,82.85,66.88,50.88
01/07/24 15:04:00,-888.88,81.65,66.68,49.90
01/07/24 15:05:00,-888.88,82.09,66.44,50.09
01/07/24 15:06:00,-888.88,81.73,66.20,49.75
01/07/24 15:07:00,-888.88,81.48,66.05,49.89
01/07/24 15:08:00,-888.88,81.08,65.86,49.66
01/07/24 15:09:00,-888.88,80.82,65.67,49.09
01/07/24 15:10:00,-888.88,80.14,65.34,49.11
01/07/24 15:11:00,-888.88,79.38,65.14,48.51
01/07/24 15:12:00,-888.88,79.99,64.86,48.85
01/07/24 15:13:00,-888.88,79.36,64.67,48.36
01/07/24 15:14:00,-888.88,78.61,64.32,48.30
01/07/24 15:15:00,-888.88,78.37,64.10,48.36
01/07/24 15:16:00,-888.88,78.11,63.84,47.86
01/07/24 15:17:00,-888.88,77.90,63.56,47.67
01/07/24 15:18:00,-888.88,77.58,63.39,47.88
01/07/24 15:19:00,-888.88,76.59,63.09,47.17
01/07/24 15:20:00,-888.88,76.44,62.88,46.71
01/07/24 15:21:00,-888.88,77.25,62.60,47.12
01/07/24 15:22:00,-888.88,76.25,62.34,46.94
01/07/24 15:23:00,-888.88,76.90,62.24,47.33
01/07/24 15:24:00,-888.88,76.23,62.07,47.53
01/07/24 15:25:00,-888.88,75.10,61.91,46.91
01/07/24 15:26:00,-888.88,75.65,61.73,46.89
01/07/24 15:27:00,-888.88,76.20,61.62,46.87
01/07/24 15:28:00,-888.88,75.45,61.47,47.31
01/07/24 15:29:00,-888.88,74.79,61.31,47.01
01/07/24 15:30:00,-888.88,74.29,61.12,46.70
01/07/24 15:31:00,-888.88,74.00,60.98,46.36
01/07/24 15:32:00,-888.88,73.79,60.75,46.54
01/07/24 15:33:00,-888.88,73.77,60.55,46.58
01/07/24 15:34:00,-888.88,73.21,60.40,47.00
01/07/24 15:35:00,-888.88,70.87,60.15,45.98
01/07/24 15:36:00,-888.88,70.15,59.81,45.18
01/07/24 15:37:00,-888.88,71.54,59.57,45.44
01/07/24 15:38:00,-888.88,71.13,59.20,44.92
01/07/24 15:39:00,-888.88,70.36,58.62,44.49
01/07/24 15:40:00,-888.88,69.92,58.31,43.78
01/07/24 15:41:00,-888.88,70.36,58.11,43.76
01/07/24 15:42:00,-888.88,69.65,57.74,43.56
01/07/24 15:43:00,-888.88,69.31,57.46,43.49
01/07/24 15:44:00,-888.88,69.44,57.42,43.89
01/07/24 15:45:00,-888.88,68.90,57.15,44.15
01/07/24 15:46:00,-888.88,68.42,56.96,44.15
01/07/24 15:47:00,-888.88,68.32,56.77,44.06
01/07/24 15:48:00,-888.88,67.36,56.55,43.66
01/07/24 15:49:00,-888.88,66.39,56.28,43.42
01/07/24 15:50:00,-888.88,65.20,56.04,42.99
01/07/24 15:51:00,-888.88,65.39,55.72,43.04
01/07/24 15:52:00,-888.88,64.76,55.12,42.48
01/07/24 15:53:00,-888.88,63.52,54.55,41.60
01/07/24 15:54:00,-888.88,61.19,53.99,40.24
01/07/24 15:55:00,-888.88,60.62,53.28,39.05
01/07/24 15:56:00,-888.88,62.33,52.68,39.01
01/07/24 15:57:00,-888.88,62.58,52.14,38.81
01/07/24 15:58:00,-888.88,62.60,51.73,38.70
01/07/24 15:59:00,-888.88,61.64,51.34,38.59
01/07/24 16:00:00,-888.88,59.66,50.73,37.82
01/07/24 16:01:00,-888.88,60.09,50.21,37.64
01/07/24 16:02:00,-888.88,60.17,49.73,37.68
01/07/24 16:03:00,-888.88,59.66,49.16,37.31
01/07/24 16:04:00,-888.88,59.06,48.69,37.29
01/07/24 16:05:00,-888.88,58.42,48.32,36.96
01/07/24 16:06:00,-888.88,57.42,47.90,36.46
01/07/24 16:07:00,-888.88,57.44,47.51,36.47
01/07/24 16:08:00,-888.88,57.55,47.08,36.44
01/07/24 16:09:00,-888.88,57.29,46.74,36.46
01/07/24 16:10:00,-888.88,56.85,46.46,36.15
01/07/24 16:11:00,-888.88,56.30,46.16,35.62
01/07/24 16:12:00,-888.88,56.45,45.88,35.42
01/07/24 16:13:00,-888.88,56.20,45.60,35.40
01/07/24 16:14:00,-888.88,55.90,45.37,35.22
01/07/24 16:15:00,-888.88,55.54,45.15,35.13
01/07/24 16:16:00,-888.88,55.42,44.95,35.22
01/07/24 16:17:00,-888.88,54.18,44.66,34.69
01/07/24 16:18:00,-888.88,54.42,44.47,34.48
01/07/24 16:19:00,-888.88,54.81,44.29,34.60
01/07/24 16:20:00,-888.88,54.62,44.04,34.59
01/07/24 16:21:00,-888.88,54.29,43.85,34.56
01/07/24 16:22:00,-888.88,53.95,43.71,34.47
01/07/24 16:23:00,-888.88,54.07,43.52,34.53
01/07/24 16:24:00,-888.88,53.45,43.45,34.38
01/07/24 16:25:00,-888.88,52.34,43.20,33.86
01/07/24 16:26:00,-888.88,51.72,42.99,33.57
01/07/24 16:27:00,-888.88,51.91,42.79,33.43
01/07/24 16:28:00,-888.88,51.95,42.50,33.41
01/07/24 16:29:00,-888.88,52.31,42.33,33.44
01/07/24 16:30:00,-888.88,52.57,42.17,33.72
01/07/24 16:31:00,-888.88,52.12,42.03,33.55
01/07/24 16:32:00,-888.88,51.21,41.91,33.08
01/07/24 16:33:00,-888.88,50.94,41.80,32.99
01/07/24 16:34:00,-888.88,50.98,41.59,32.84
01/07/24 16:35:00,-888.88,51.01,41.41,32.70
01/07/24 16:36:00,-888.88,51.03,41.28,32.65
01/07/24 16:37:00,-888.88,50.43,41.06,32.45
01/07/24 16:38:00,-888.88,49.70,40.89,32.20
01/07/24 16:39:00,-888.88,49.70,40.71,32.10
01/07/24 16:40:00,-888.88,49.54,40.61,31.88
01/07/24 16:41:00,-888.88,49.55,40.39,31.88
01/07/24 16:42:00,-888.88,49.55,40.28,31.80
01/07/24 16:43:00,-888.88,49.02,40.03,31.55
01/07/24 16:44:00,-888.88,48.69,39.80,31.47
01/07/24 16:45:00,-888.88,48.64,39.59,31.42
01/07/24 16:46:00,-888.88,48.43,39.45,31.46
01/07/24 16:47:00,-888.88,48.13,39.26,31.34
01/07/24 16:48:00,-888.88,48.30,39.17,31.37
01/07/24 16:49:00,-888.88,48.04,39.06,31.20
01/07/24 16:50:00,-888.88,47.95,38.92,31.09
01/07/24 16:51:00,-888.88,47.63,38.77,31.18
01/07/24 16:52:00,-888.88,47.53,38.66,31.14
01/07/24 16:53:00,-888.88,47.36,38.54,31.15
01/07/24 16:54:00,-888.88,46.89,38.40,30.88
01/07/24 16:55:00,-888.88,47.08,38.35,30.93
01/07/24 16:56:00,-888.88,46.88,38.18,30.82
01/07/24 16:57:00,-888.88,46.43,38.10,30.61
01/07/24 16:58:00,-888.88,46.48,37.85,30.46
01/07/24 16:59:00,-888.88,46.15,37.78,30.33
01/07/24 17:00:00,-888.88,46.11,37.65,30.42
01/07/24 17:01:00,-888.88,45.49,37.49,30.11
01/07/24 17:02:00,-888.88,44.90,37.30,29.87
01/07/24 17:03:00,-888.88,45.20,37.13,29.81
01/07/24 17:04:00,-888.88,45.47,37.03,29.79
01/07/24 17:05:00,-888.88,44.76,36.89,29.67
01/07/24 17:06:00,-888.88,45.05,36.72,29.68
01/07/24 17:07:00,-888.88,44.93,36.63,29.65
01/07/24 17:08:00,-888.88,44.79,36.55,29.57
01/07/24 17:09:00,-888.88,44.61,36.45,29.50
01/07/24 17:10:00,-888.88,44.46,36.28,29.37
01/07/24 17:11:00,-888.88,44.15,36.15,29.33
01/07/24 17:12:00,-888.88,44.19,36.07,29.31
01/07/24 17:13:00,-888.88,44.03,35.95,29.22
01/07/24 17:14:00,-888.88,43.77,35.78,29.18
01/07/24 17:15:00,-888.88,43.56,35.71,29.07
01/07/24 17:16:00,-888.88,43.21,35.63,28.86
01/07/24 17:17:00,-888.88,43.22,35.50,28.89
01/07/24 17:18:00,-888.88,43.08,35.31,28.76
01/07/24 17:19:00,-888.88,42.75,35.30,28.73
01/07/24 17:20:00,-888.88,42.43,35.09,28.68
01/07/24 17:21:00,-888.88,41.84,35.03,28.46
01/07/24 17:22:00,-888.88,41.91,34.81,28.27
01/07/24 17:23:00,-888.88,41.84,34.62,28.29
01/07/24 17:24:00,-888.88,41.75,34.48,28.08
01/07/24 17:25:00,-888.88,41.75,34.40,28.10
01/07/24 17:26:00,-888.88,41.49,34.15,27.99
01/07/24 17:27:00,-888.88,41.16,34.01,27.91
01/07/24 17:28:00,-888.88,41.07,33.89,27.80
01/07/24 17:29:00,-888.88,40.82,33.77,27.68
01/07/24 17:30:00,-888.88,40.86,33.64,27.75
01/07/24 17:31:00,-888.88,40.79,33.52,27.81
01/07/24 17:32:00,-888.88,40.46,33.45,27.59
01/07/24 17:33:00,-888.88,40.29,33.26,27.52
01/07/24 17:34:00,-888.88,40.31,33.16,27.37
01/07/24 17:35:00,-888.88,40.10,33.04,27.38
01/07/24 17:36:00,-888.88,39.80,32.92,27.37
01/07/24 17:37:00,-888.88,39.50,32.87,27.25
01/07/24 17:38:00,-888.88,39.57,32.71,27.28
01/07/24 17:39:00,-888.88,39.21,32.60,27.18
01/07/24 17:40:00,-888.88,39.04,32.52,27.07
01/07/24 17:41:00,-888.88,38.90,32.40,26.79
01/07/24 17:42:00,-888.88,38.99,32.35,26.87
01/07/24 17:43:00,-888.88,38.75,32.14,26.89
01/07/24 17:44:00,-888.88,38.51,31.98,26.73
01/07/24 17:45:00,-888.88,38.34,31.96,26.53
01/07/24 17:46:00,-888.88,38.17,31.78,26.51
01/07/24 17:47:00,-888.88,37.94,31.61,26.41
01/07/24 17:48:00,-888.88,37.62,31.56,26.11
01/07/24 17:49:00,-888.88,37.70,31.38,26.14
01/07/24 17:50:00,-888.88,37.50,31.23,26.11
01/07/24 17:51:00,-888.88,37.31,31.19,26.06
01/07/24 17:52:00,-888.88,37.15,31.04,25.91
01/07/24 17:53:00,-888.88,36.91,30.86,25.94
01/07/24 17:54:00,-888.88,36.75,30.77,25.80
01/07/24 17:55:00,-888.88,36.66,30.64,25.74
01/07/24 17:56:00,-888.88,36.49,30.55,25.67
01/07/24 17:57:00,-888.88,36.30,30.34,25.58
01/07/24 17:58:00,-888.88,36.15,30.28,25.49
01/07/24 17:59:00,-888.88,35.95,30.14,25.36
01/07/24 18:00:00,-888.88,35.65,29.96,25.16
01/07/24 18:01:00,-888.88,35.69,29.89,25.14
01/07/24 18:02:00,-888.88,35.27,29.81,25.02
01/07/24 18:03:00,-888.88,35.27,29.63,25.00
01/07/24 18:04:00,-888.88,35.16,29.48,25.03
01/07/24 18:05:00,-888.88,35.10,29.40,24.94
01/07/24 18:06:00,-888.88,34.88,29.29,24.92
01/07/24 18:07:00,-888.88,34.57,29.21,24.88
01/07/24 18:08:00,-888.88,34.54,29.05,24.78
01/07/24 18:09:00,-888.88,34.49,29.00,24.83
01/07/24 18:10:00,-888.88,34.08,28.94,24.78
01/07/24 18:11:00,-888.88,33.86,28.76,24.66
01/07/24 18:12:00,-888.88,33.88,28.70,24.66
01/07/24 18:13:00,-888.88,33.74,28.62,24.65
01/07/24 18:14:00,-888.88,33.66,28.59,24.63
01/07/24 18:15:00,-888.88,33.56,28.43,24.60
01/07/24 18:16:00,-888.88,33.45,28.38,24.63
01/07/24 18:17:00,-888.88,33.33,28.27,24.56
01/07/24 18:18:00,-888.88,33.20,28.20,24.58
01/07/24 18:19:00,-888.88,33.02,28.18,24.44
01/07/24 18:20:00,-888.88,33.04,28.08,24.40
01/07/24 18:21:00,-888.88,32.77,27.96,24.21
01/07/24 18:22:00,-888.88,32.59,27.90,24.13
01/07/24 18:23:00,-888.88,32.52,27.79,24.12
01/07/24 18:24:00,-888.88,32.45,27.68,24.17
01/07/24 18:25:00,-888.88,32.35,27.60,24.08
01/07/24 18:26:00,-888.88,32.28,27.53,24.11
01/07/24 18:27:00,-888.88,32.05,27.45,23.95
01/07/24 18:28:00,-888.88,31.89,27.41,23.90
01/07/24 18:29:00,-888.88,31.65,27.33,23.75
01/07/24 18:30:00,-888.88,31.77,27.18,23.60
01/07/24 18:31:00,-888.88,31.58,27.10,23.62
01/07/24 18:32:00,-888.88,31.50,27.06,23.58
01/07/24 18:33:00,-888.88,31.44,26.91,23.57
01/07/24 18:34:00,-888.88,31.32,26.83,23.67
01/07/24 18:35:00,-888.88,31.12,26.83,23.57
01/07/24 18:36:00,-888.88,30.76,26.68,23.29
01/07/24 18:37:00,-888.88,30.87,26.61,23.36
01/07/24 18:38:00,-888.88,30.84,26.50,23.38
01/07/24 18:39:00,-888.88,30.73,26.46,23.50
01/07/24 18:40:00,-888.88,30.64,26.43,23.38
01/07/24 18:41:00,-888.88,30.56,26.33,23.36
01/07/24 18:42:00,-888.88,30.50,26.35,23.29
01/07/24 18:43:00,-888.88,30.28,26.30,23.22
01/07/24 18:44:00,-888.88,30.16,26.15,23.11
01/07/24 18:45:00,-888.88,29.96,26.07,23.12
01/07/24 18:46:00,-888.88,29.81,26.02,22.97
01/07/24 18:47:00,-888.88,29.80,26.00,22.99
01/07/24 18:48:00,-888.88,29.77,25.86,22.91
