"Fecha Tiempo, GMT-05:00","Radiación solar, W/m² (SEN S/N: 21186630, LBL: Radiacion solar)","Velocidad del viento, m/s (SEN S/N: 21212948, LBL: Velocidad del viento)","Velocidad de Ráfagas, m/s (SEN S/N: 21212948, LBL: Ráfaga)","Dirección del viento, ø (SEN S/N: 21212948, LBL: Dirección del viento)","Temperatura, *C (SEN S/N: 21238162, LBL: Temperatura ambiente)","HR, % (SEN S/N: 21238162, LBL: Humedad Relativa)","Recuentos, # (SEN S/N: 21247339, LBL: Pluviometro ( lluvia))","Presión, mbar (SEN S/N: 21569219, LBL: presión atmosférica)"
01/30/24 01:19:02,0.6,0.00,0.33,56.2,18.6305,83.7507,0.00,951.650
01/30/24 01:20:02,0.6,0.00,0.33,56.2,18.6439,83.6896,0.00,951.650
01/30/24 01:21:02,0.6,0.00,0.33,56.2,18.6492,83.6515,0.00,951.650
01/30/24 01:22:02,0.6,0.00,0.33,56.2,18.6626,83.6378,0.00,951.650
01/30/24 01:23:02,0.6,0.00,0.33,56.2,18.6680,83.6133,0.00,951.650
01/30/24 01:24:02,0.6,0.00,0.00,56.2,18.6734,83.6118,0.00,951.650
01/30/24 01:25:02,0.6,0.00,0.00,56.2,18.6680,83.6103,0.00,951.650
01/30/24 01:26:02,0.6,0.00,0.33,56.2,18.6707,83.6057,0.00,951.650
01/30/24 01:27:02,0.6,0.00,0.33,56.2,18.6573,83.5752,0.00,951.550
01/30/24 01:28:02,0.6,0.00,0.00,56.2,18.6626,83.5157,0.00,951.650
01/30/24 01:29:02,0.6,0.33,0.33,57.6,18.6680,83.4852,0.00,951.650
01/30/24 01:30:02,0.6,0.33,0.33,57.6,18.6546,83.4607,0.00,951.650
01/30/24 01:31:02,0.6,0.00,0.33,57.6,18.6385,83.3692,0.00,951.550
01/30/24 01:32:02,0.6,0.00,0.33,57.6,18.6331,83.4028,0.00,951.550
01/30/24 01:33:02,0.6,0.00,0.33,57.6,18.6305,83.4791,0.00,951.550
01/30/24 01:34:02,0.6,0.00,0.33,57.6,18.6278,83.4791,0.00,951.550
01/30/24 01:35:02,0.6,0.00,0.33,57.6,18.6197,83.5386,0.00,951.550
01/30/24 01:36:02,0.6,0.00,0.33,57.6,18.6036,83.6912,0.00,951.550
01/30/24 01:37:02,0.6,0.00,0.33,57.6,18.5956,83.6973,0.00,951.550
01/30/24 01:38:02,0.6,0.33,0.33,57.6,18.6036,83.6576,0.00,951.550
01/30/24 01:39:02,0.6,0.00,0.33,57.6,18.6063,83.6698,0.00,951.450
01/30/24 01:40:02,0.6,0.00,0.33,57.6,18.5983,83.6423,0.00,951.550
01/30/24 01:41:02,0.6,0.00,0.33,57.6,18.6117,83.5111,0.00,951.550
01/30/24 01:42:02,0.6,0.00,0.00,57.6,18.6224,83.4760,0.00,951.550
01/30/24 01:43:02,0.6,0.00,0.33,57.6,18.6412,83.3921,0.00,951.550
01/30/24 01:44:02,0.6,0.00,0.33,57.6,18.6653,83.3509,0.00,951.550
01/30/24 01:45:02,0.6,0.00,0.33,57.6,18.6626,83.3906,0.00,951.450
01/30/24 01:46:02,0.6,0.33,0.33,57.6,18.6412,83.4180,0.00,951.550
01/30/24 01:47:02,0.6,0.00,0.33,57.6,18.6197,83.5325,0.00,951.550
01/30/24 01:48:02,0.6,0.00,0.33,57.6,18.6010,83.6622,0.00,951.550
01/30/24 01:49:02,0.6,0.00,0.33,57.6,18.5822,83.7049,0.00,951.550
01/30/24 01:50:02,0.6,0.00,0.33,57.6,18.5634,83.6912,0.00,951.550
01/30/24 01:51:02,0.6,0.00,0.33,57.6,18.5366,83.7659,0.00,951.450
01/30/24 01:52:02,0.6,0.00,0.33,57.6,18.5259,83.8712,0.00,951.450
01/30/24 01:53:02,0.6,0.00,0.33,57.6,18.5071,83.9277,0.00,951.450
01/30/24 01:54:02,0.6,0.00,0.00,57.6,18.5071,83.9521,0.00,951.350
01/30/24 01:55:02,0.6,0.00,0.00,57.6,18.5098,83.9612,0.00,951.350
01/30/24 01:56:02,0.6,0.00,0.33,57.6,18.4964,83.9612,0.00,951.350
01/30/24 01:57:02,0.6,0.33,0.33,57.6,18.4803,84.0452,0.00,951.350
01/30/24 01:58:02,0.6,0.33,0.67,26.7,18.4589,84.1886,0.00,951.350
01/30/24 01:59:02,0.6,0.00,0.33,15.4,18.4508,84.2771,0.00,951.350
01/30/24 02:00:02,0.6,0.33,0.67,21.1,18.4401,84.3442,0.00,951.350
01/30/24 02:01:02,0.6,0.33,0.67,49.1,18.4133,84.4663,0.00,951.350
01/30/24 02:02:02,0.6,0.00,0.00,49.1,18.3972,84.4953,0.00,951.350
01/30/24 02:03:02,0.6,0.00,0.00,49.1,18.3838,84.5228,0.00,951.350
01/30/24 02:04:02,0.6,0.00,0.00,49.1,18.3784,84.5014,0.00,951.450
01/30/24 02:05:02,0.6,0.00,0.00,49.1,18.3811,84.4831,0.00,951.350
01/30/24 02:06:02,0.6,0.00,0.00,49.1,18.3865,84.4587,0.00,951.450
01/30/24 02:07:02,0.6,0.00,0.33,49.1,18.3865,84.4968,0.00,951.350
01/30/24 02:08:02,0.6,0.00,0.33,49.1,18.3892,84.5167,0.00,951.350
01/30/24 02:09:02,0.6,0.00,0.00,49.1,18.3865,84.5762,0.00,951.450
01/30/24 02:10:02,0.6,0.33,0.33,49.1,18.3865,84.6693,0.00,951.350
01/30/24 02:11:02,0.6,0.00,0.33,49.1,18.3731,84.7105,0.00,951.450
01/30/24 02:12:02,0.6,0.00,0.33,49.1,18.3624,84.7700,0.00,951.350
01/30/24 02:13:02,0.6,0.00,0.00,49.1,18.3650,84.7639,0.00,951.450
01/30/24 02:14:02,0.6,0.00,0.00,49.1,18.3624,84.7288,0.00,951.450
01/30/24 02:15:02,0.6,0.00,0.00,49.1,18.3731,84.6509,0.00,951.350
01/30/24 02:16:02,0.6,0.00,0.33,49.1,18.3811,84.6555,0.00,951.350
01/30/24 02:17:02,0.6,0.00,0.33,49.1,18.3758,84.6708,0.00,951.350
01/30/24 02:18:02,0.6,0.00,0.00,49.1,18.3758,84.7150,0.00,951.350
01/30/24 02:19:02,0.6,0.33,0.67,46.3,18.3865,84.7990,0.00,951.350
01/30/24 02:20:02,0.6,0.00,0.33,46.3,18.3865,84.8493,0.00,951.250
01/30/24 02:21:02,0.6,0.00,0.00,46.3,18.4026,84.7013,0.00,951.250
01/30/24 02:22:02,0.6,0.00,0.33,46.3,18.4160,84.5869,0.00,951.250
01/30/24 02:23:02,0.6,0.33,0.33,46.3,18.4240,84.5304,0.00,951.250
01/30/24 02:24:02,0.6,0.33,0.33,54.8,18.4187,84.5136,0.00,951.250
01/30/24 02:25:02,0.6,0.00,0.33,84.2,18.3999,84.5533,0.00,951.250
01/30/24 02:26:02,0.6,0.00,0.33,84.2,18.3918,84.5975,0.00,951.250
01/30/24 02:27:02,0.6,0.00,0.33,84.2,18.3892,84.6113,0.00,951.250
01/30/24 02:28:02,0.6,0.00,0.33,84.2,18.3972,84.6082,0.00,951.150
01/30/24 02:29:02,0.6,0.00,0.33,84.2,18.4106,84.5518,0.00,951.150
01/30/24 02:30:02,0.6,0.00,0.00,84.2,18.4133,84.5365,0.00,951.150
01/30/24 02:31:02,0.6,0.00,0.33,84.2,18.4079,84.6082,0.00,951.150
01/30/24 02:32:02,0.6,0.00,0.00,84.2,18.3918,84.6113,0.00,951.150
01/30/24 02:33:02,0.6,0.00,0.33,84.2,18.3918,84.6021,0.00,951.150
01/30/24 02:34:02,0.6,0.33,0.33,84.2,18.3918,84.6098,0.00,951.150
01/30/24 02:35:02,0.6,0.33,0.67,84.2,18.3784,84.6662,0.00,951.150
01/30/24 02:36:02,0.6,0.00,0.33,84.2,18.3704,84.6342,0.00,951.150
01/30/24 02:37:02,0.6,0.00,0.33,84.2,18.3650,84.6235,0.00,951.150
01/30/24 02:38:02,0.6,0.33,0.67,84.2,18.3704,84.7059,0.00,951.150
01/30/24 02:39:02,0.6,0.00,0.33,84.2,18.3758,84.7059,0.00,951.150
01/30/24 02:40:02,0.6,0.00,0.00,84.2,18.3784,84.7242,0.00,951.150
01/30/24 02:41:02,0.6,0.00,0.00,84.2,18.3784,84.7089,0.00,951.150
01/30/24 02:42:02,0.6,0.00,0.33,84.2,18.3811,84.7196,0.00,951.150
01/30/24 02:43:02,0.6,0.33,0.67,84.2,18.3677,84.8081,0.00,951.150
01/30/24 02:44:02,0.6,0.00,0.33,84.2,18.3490,84.8096,0.00,951.150
01/30/24 02:45:02,0.6,0.00,0.33,84.2,18.3302,84.8402,0.00,951.150
01/30/24 02:46:02,0.6,0.00,0.00,84.2,18.3275,84.8844,0.00,951.150
01/30/24 02:47:02,0.6,0.00,0.00,84.2,18.3195,84.9058,0.00,951.150
01/30/24 02:48:02,0.6,0.00,0.00,84.2,18.3195,84.9378,0.00,951.150
01/30/24 02:49:02,0.6,0.00,0.33,82.8,18.3087,84.9027,0.00,951.150
01/30/24 02:50:02,0.6,0.00,0.00,82.8,18.2953,84.9897,0.00,951.150
01/30/24 02:51:02,0.6,0.00,0.33,77.2,18.2819,85.0660,0.00,951.150
01/30/24 02:52:02,0.6,0.00,0.33,71.6,18.2712,85.0980,0.00,951.150
01/30/24 02:53:02,0.6,0.00,0.33,71.6,18.2578,85.1881,0.00,951.150
01/30/24 02:54:02,0.6,0.33,0.33,78.6,18.2524,85.2735,0.00,951.150
01/30/24 02:55:02,0.6,0.00,0.33,84.2,18.2498,85.3071,0.00,951.150
01/30/24 02:56:02,0.6,0.33,0.33,84.2,18.2390,85.3300,0.00,951.150
01/30/24 02:57:02,0.6,0.33,0.33,84.2,18.2229,85.3544,0.00,951.150
01/30/24 02:58:02,0.6,0.33,0.33,84.2,18.2095,85.3849,0.00,951.150
01/30/24 02:59:02,0.6,0.33,0.33,84.2,18.2042,85.4185,0.00,951.150
01/30/24 03:00:02,0.6,0.33,0.33,84.2,18.2042,85.3696,0.00,951.150
01/30/24 03:01:02,0.6,0.33,0.33,84.2,18.2069,85.3819,0.00,951.250
01/30/24 03:02:02,0.6,0.33,0.67,94.1,18.2095,85.3880,0.00,951.250
01/30/24 03:03:02,0.6,0.00,0.33,99.7,18.2149,85.3361,0.00,951.250
01/30/24 03:04:02,0.6,0.00,0.33,96.9,18.2176,85.3193,0.00,951.150
01/30/24 03:05:02,0.6,0.00,0.33,95.5,18.2310,85.2857,0.00,951.150
01/30/24 03:06:02,0.6,0.00,0.33,95.5,18.2390,85.2766,0.00,951.150
01/30/24 03:07:02,0.6,0.00,0.33,95.5,18.2471,85.2399,0.00,951.150
01/30/24 03:08:02,0.6,0.00,0.33,95.5,18.2792,85.1118,0.00,951.150
01/30/24 03:09:02,0.6,0.00,0.33,95.5,18.2953,85.0248,0.00,951.150
01/30/24 03:10:02,0.6,0.33,0.67,235.9,18.2873,85.0248,0.00,951.150
01/30/24 03:11:02,0.6,0.00,0.33,265.3,18.2766,85.0141,0.00,951.150
01/30/24 03:12:02,0.6,0.00,0.33,265.3,18.2792,84.9821,0.00,951.150
01/30/24 03:13:02,0.6,0.00,0.33,265.3,18.2819,84.9531,0.00,951.150
01/30/24 03:14:02,0.6,0.00,0.33,265.3,18.2819,84.9821,0.00,951.150
01/30/24 03:15:02,0.6,0.00,0.33,262.5,18.2873,84.9775,0.00,951.150
01/30/24 03:16:02,0.6,0.00,0.00,262.5,18.2792,84.9714,0.00,951.150
01/30/24 03:17:02,0.6,0.00,0.33,262.5,18.2792,84.9439,0.00,951.050
01/30/24 03:18:02,0.6,0.00,0.33,262.5,18.2712,84.8890,0.00,951.050
01/30/24 03:19:02,0.6,0.33,0.33,249.9,18.2632,84.8981,0.00,951.050
01/30/24 03:20:02,0.6,0.33,0.33,219.0,18.2498,84.8844,0.00,951.050
01/30/24 03:21:02,0.6,0.33,0.67,188.1,18.2390,84.9363,0.00,951.050
01/30/24 03:22:02,0.6,0.33,0.67,181.1,18.2283,84.9805,0.00,951.150
01/30/24 03:23:02,0.6,0.00,0.33,181.1,18.2203,84.9653,0.00,951.150
01/30/24 03:24:02,0.6,0.00,0.33,181.1,18.2149,84.9699,0.00,951.150
01/30/24 03:25:02,0.6,0.33,0.67,167.1,18.2122,84.9699,0.00,951.050
01/30/24 03:26:02,0.6,0.00,0.33,164.3,18.2069,85.0019,0.00,951.050
01/30/24 03:27:02,0.6,0.00,0.33,164.3,18.2069,85.0416,0.00,951.050
01/30/24 03:28:02,0.6,0.33,0.33,172.7,18.1988,85.0278,0.00,951.050
01/30/24 03:29:02,0.6,0.33,0.33,174.1,18.1961,85.0095,0.00,951.050
01/30/24 03:30:02,0.6,0.00,0.33,139.0,18.1908,84.9775,0.00,951.050
01/30/24 03:31:02,0.6,0.33,0.67,105.3,18.1935,84.9561,0.00,951.050
01/30/24 03:32:02,0.6,0.33,0.67,110.9,18.1908,84.9042,0.00,951.050
01/30/24 03:33:02,0.6,0.00,0.33,110.9,18.1935,84.9180,0.00,951.050
01/30/24 03:34:02,0.6,0.00,0.33,110.9,18.1881,84.9683,0.00,951.050
01/30/24 03:35:02,0.6,0.00,0.33,112.3,18.1854,84.9638,0.00,951.050
01/30/24 03:36:02,0.6,0.00,0.33,112.3,18.1881,84.9470,0.00,951.050
01/30/24 03:37:02,0.6,0.00,0.33,112.3,18.1774,84.9195,0.00,951.050
01/30/24 03:38:02,0.6,0.00,0.33,112.3,18.1800,84.9653,0.00,951.050
01/30/24 03:39:02,0.6,0.00,0.00,112.3,18.1720,84.9943,0.00,951.150
01/30/24 03:40:02,0.6,0.00,0.00,112.3,18.1720,84.9546,0.00,951.150
01/30/24 03:41:02,0.6,0.00,0.33,112.3,18.1747,84.9226,0.00,951.050
01/30/24 03:42:02,0.6,0.00,0.00,112.3,18.1827,84.8859,0.00,951.050
01/30/24 03:43:02,0.6,0.00,0.00,112.3,18.1854,84.8981,0.00,951.050
01/30/24 03:44:02,0.6,0.00,0.33,112.3,18.1827,84.9165,0.00,951.050
01/30/24 03:45:02,0.6,0.00,0.00,112.3,18.1800,84.8951,0.00,951.050
01/30/24 03:46:02,0.6,0.00,0.00,112.3,18.1800,84.8966,0.00,950.950
01/30/24 03:47:02,0.6,0.00,0.00,112.3,18.1827,84.8905,0.00,950.950
01/30/24 03:48:02,0.6,0.00,0.00,112.3,18.1800,84.8936,0.00,950.950
01/30/24 03:49:02,0.6,0.00,0.00,112.3,18.1774,84.8844,0.00,950.950
01/30/24 03:50:02,0.6,0.00,0.00,112.3,18.1747,84.8920,0.00,950.950
01/30/24 03:51:02,0.6,0.00,0.00,112.3,18.1720,84.8890,0.00,950.950
01/30/24 03:52:02,0.6,0.00,0.00,112.3,18.1666,84.9027,0.00,950.950
01/30/24 03:53:02,0.6,0.00,0.00,112.3,18.1613,84.9195,0.00,950.950
01/30/24 03:54:02,0.6,0.00,0.00,112.3,18.1613,84.9729,0.00,950.950
01/30/24 03:55:02,0.6,0.00,0.00,112.3,18.1613,84.9409,0.00,950.950
01/30/24 03:56:02,0.6,0.00,0.00,112.3,18.1720,84.8966,0.00,950.950
01/30/24 03:57:02,0.6,0.00,0.00,112.3,18.1881,84.9363,0.00,950.950
01/30/24 03:58:02,0.6,0.00,0.00,112.3,18.1881,84.9042,0.00,950.950
01/30/24 03:59:02,0.6,0.00,0.33,112.3,18.1935,84.9104,0.00,950.950
01/30/24 04:00:02,0.6,0.00,0.00,112.3,18.2229,84.8325,0.00,951.050
01/30/24 04:01:02,0.6,0.00,0.00,112.3,18.2417,84.8875,0.00,951.050
01/30/24 04:02:02,0.6,0.00,0.00,112.3,18.2444,84.9317,0.00,950.950
01/30/24 04:03:02,0.6,0.00,0.00,112.3,18.2417,84.8951,0.00,951.050
01/30/24 04:04:02,0.6,0.00,0.00,112.3,18.2578,84.8600,0.00,951.050
01/30/24 04:05:02,0.6,0.00,0.00,112.3,18.2632,84.7654,0.00,951.050
01/30/24 04:06:02,0.6,0.00,0.00,112.3,18.2605,84.7333,0.00,950.950
01/30/24 04:07:02,0.6,0.00,0.33,112.3,18.2551,84.7044,0.00,950.950
01/30/24 04:08:02,0.6,0.00,0.33,112.3,18.2524,84.7089,0.00,950.950
01/30/24 04:09:02,0.6,0.00,0.33,112.3,18.2551,84.7623,0.00,950.950
01/30/24 04:10:02,0.6,0.00,0.00,112.3,18.2605,84.7715,0.00,951.050
01/30/24 04:11:02,0.6,0.00,0.00,112.3,18.2632,84.7532,0.00,951.050
01/30/24 04:12:02,0.6,0.00,0.00,112.3,18.2524,84.7532,0.00,951.050
01/30/24 04:13:02,0.6,0.00,0.00,112.3,18.2551,84.7715,0.00,951.050
01/30/24 04:14:02,0.6,0.00,0.33,112.3,18.2578,84.7150,0.00,951.050
01/30/24 04:15:02,0.6,0.00,0.33,112.3,18.2498,84.7684,0.00,951.050
01/30/24 04:16:02,0.6,0.00,0.00,112.3,18.2471,84.8661,0.00,951.050
01/30/24 04:17:02,0.6,0.00,0.33,112.3,18.2498,84.8249,0.00,950.950
01/30/24 04:18:02,0.6,0.00,0.33,112.3,18.2632,84.8173,0.00,950.950
01/30/24 04:19:02,0.6,0.00,0.33,112.3,18.2685,84.7547,0.00,950.950
01/30/24 04:20:02,0.6,0.00,0.33,112.3,18.2739,84.7166,0.00,950.950
01/30/24 04:21:02,0.6,0.00,0.00,112.3,18.2766,84.6555,0.00,950.950
01/30/24 04:22:02,0.6,0.00,0.33,112.3,18.2766,84.6296,0.00,950.950
01/30/24 04:23:02,0.6,0.00,0.33,112.3,18.2846,84.6601,0.00,950.950
01/30/24 04:24:02,0.6,0.33,0.33,112.3,18.2953,84.6143,0.00,950.950
01/30/24 04:25:02,0.6,0.00,0.33,110.9,18.2980,84.5991,0.00,950.950
01/30/24 04:26:02,0.6,0.00,0.33,110.9,18.3087,84.5548,0.00,950.950
01/30/24 04:27:02,0.6,0.00,0.33,105.3,18.3329,84.4572,0.00,950.850
01/30/24 04:28:02,0.6,0.00,0.33,89.9,18.3543,84.4144,0.00,950.850
01/30/24 04:29:02,0.6,0.00,0.33,87.0,18.3731,84.3381,0.00,950.850
01/30/24 04:30:02,0.6,0.00,0.00,87.0,18.3945,84.2481,0.00,950.850
01/30/24 04:31:02,0.6,0.00,0.00,87.0,18.4079,84.2313,0.00,950.850
01/30/24 04:32:02,0.6,0.00,0.33,87.0,18.4213,84.1703,0.00,950.850
01/30/24 04:33:02,0.6,0.00,0.33,87.0,18.4240,84.1291,0.00,950.850
01/30/24 04:34:02,0.6,0.00,0.33,87.0,18.4160,84.1001,0.00,950.850
01/30/24 04:35:02,0.6,0.00,0.33,87.0,18.4106,84.1581,0.00,950.850
01/30/24 04:36:02,0.6,0.00,0.33,87.0,18.3972,84.2023,0.00,950.850
01/30/24 04:37:02,0.6,0.00,0.33,87.0,18.3999,84.1825,0.00,950.850
01/30/24 04:38:02,0.6,0.00,0.00,87.0,18.4026,84.1886,0.00,950.850
01/30/24 04:39:02,0.6,0.00,0.00,87.0,18.4079,84.1550,0.00,950.850
01/30/24 04:40:02,0.6,0.00,0.33,87.0,18.4106,84.1764,0.00,950.850
01/30/24 04:41:02,0.6,0.00,0.33,87.0,18.4026,84.1382,0.00,950.850
01/30/24 04:42:02,0.6,0.00,0.33,87.0,18.3972,84.2206,0.00,950.850
01/30/24 04:43:02,0.6,0.00,0.33,87.0,18.3918,84.1962,0.00,950.850
01/30/24 04:44:02,0.6,0.00,0.33,87.0,18.3945,84.1672,0.00,950.850
01/30/24 04:45:02,0.6,0.00,0.00,87.0,18.3945,84.1855,0.00,950.850
01/30/24 04:46:02,0.6,0.00,0.33,87.0,18.3999,84.1611,0.00,950.850
01/30/24 04:47:02,0.6,0.00,0.33,87.0,18.4106,84.1062,0.00,950.850
01/30/24 04:48:02,0.6,0.00,0.33,87.0,18.4321,84.0421,0.00,950.850
01/30/24 04:49:02,0.6,0.33,0.33,87.0,18.4508,83.9734,0.00,950.850
01/30/24 04:50:02,0.6,0.00,0.33,87.0,18.4616,83.8651,0.00,950.850
01/30/24 04:51:02,0.6,0.33,0.33,87.0,18.4535,83.8163,0.00,950.850
01/30/24 04:52:02,0.6,0.33,0.67,87.0,18.4106,83.8499,0.00,950.850
01/30/24 04:53:02,0.6,0.33,0.33,87.0,18.3758,84.0116,0.00,950.850
01/30/24 04:54:02,0.6,0.00,0.33,87.0,18.3382,84.0696,0.00,950.850
01/30/24 04:55:02,0.6,0.00,0.00,87.0,18.3168,84.2054,0.00,950.850
01/30/24 04:56:02,0.6,0.00,0.33,87.0,18.3007,84.2741,0.00,950.850
01/30/24 04:57:02,0.6,0.33,0.67,85.6,18.2873,84.2878,0.00,950.850
01/30/24 04:58:02,0.6,0.33,0.33,80.0,18.2739,84.3595,0.00,950.750
01/30/24 04:59:02,0.6,0.33,0.33,80.0,18.2605,84.4678,0.00,950.750
01/30/24 05:00:02,0.6,0.00,0.33,80.0,18.2256,84.5518,0.00,950.750
01/30/24 05:01:02,0.6,0.33,0.33,80.0,18.2122,84.5930,0.00,950.750
01/30/24 05:02:02,0.6,0.00,0.33,80.0,18.1935,84.6250,0.00,950.750
01/30/24 05:03:02,0.6,0.00,0.33,80.0,18.1988,84.6662,0.00,950.750
01/30/24 05:04:02,0.6,0.00,0.33,78.6,18.1908,84.7456,0.00,950.750
01/30/24 05:05:02,0.6,0.00,0.33,75.8,18.1908,84.8066,0.00,950.850
01/30/24 05:06:02,0.6,0.00,0.33,75.8,18.1961,84.7791,0.00,950.850
01/30/24 05:07:02,0.6,0.00,0.33,75.8,18.1908,84.8051,0.00,950.850
01/30/24 05:08:02,0.6,0.33,0.67,182.5,18.1827,84.8524,0.00,950.850
01/30/24 05:09:02,0.6,0.33,0.33,182.5,18.1666,84.8631,0.00,950.850
01/30/24 05:10:02,0.6,0.33,0.33,183.9,18.1425,84.8966,0.00,950.850
01/30/24 05:11:02,0.6,0.33,0.33,183.9,18.1237,84.9271,0.00,950.850
01/30/24 05:12:02,0.6,0.00,0.33,182.5,18.1103,84.9973,0.00,950.850
01/30/24 05:13:02,0.6,0.00,0.33,181.1,18.0996,84.9882,0.00,950.850
01/30/24 05:14:02,0.6,0.33,0.67,181.1,18.1023,85.0034,0.00,950.850
01/30/24 05:15:02,0.6,0.33,0.33,176.9,18.1103,85.0126,0.00,950.850
01/30/24 05:16:02,0.6,0.00,0.33,176.9,18.1077,85.0080,0.00,950.950
01/30/24 05:17:02,0.6,0.00,0.33,178.3,18.1157,84.9699,0.00,950.950
01/30/24 05:18:02,0.6,0.00,0.00,178.3,18.1237,84.9531,0.00,950.950
01/30/24 05:19:02,0.6,0.00,0.33,176.9,18.1264,84.9561,0.00,950.950
01/30/24 05:20:02,0.6,0.00,0.33,176.9,18.1157,84.9470,0.00,950.950
01/30/24 05:21:02,0.6,0.00,0.00,176.9,18.1130,85.0172,0.00,951.050
01/30/24 05:22:02,0.6,0.00,0.00,176.9,18.1050,85.0599,0.00,951.050
01/30/24 05:23:02,1.9,0.00,0.00,176.9,18.0943,85.0843,0.00,951.050
01/30/24 05:24:02,1.9,0.33,0.67,183.9,18.0996,85.1637,0.00,951.050
01/30/24 05:25:02,1.9,0.00,0.33,185.3,18.1103,85.1881,0.00,951.050
01/30/24 05:26:02,1.9,0.00,0.33,182.5,18.1157,85.1820,0.00,951.050
01/30/24 05:27:02,1.9,0.00,0.33,183.9,18.1398,85.1194,0.00,951.050
01/30/24 05:28:02,3.1,0.00,0.33,205.0,18.1613,85.0355,0.00,951.150
01/30/24 05:29:02,3.1,0.00,0.33,205.0,18.1774,84.9851,0.00,951.150
01/30/24 05:30:02,3.1,0.00,0.33,205.0,18.1881,84.9241,0.00,951.150
01/30/24 05:31:02,4.4,0.00,0.33,209.2,18.1961,84.8646,0.00,951.150
01/30/24 05:32:02,4.4,0.00,0.33,209.2,18.1935,84.8219,0.00,951.150
01/30/24 05:33:02,5.6,0.33,0.67,210.6,18.2042,84.7440,0.00,951.150
01/30/24 05:34:02,5.6,0.00,0.33,210.6,18.1988,84.7242,0.00,951.150
01/30/24 05:35:02,6.9,0.33,0.67,210.6,18.1935,84.6555,0.00,951.250
01/30/24 05:36:02,6.9,0.33,0.67,190.9,18.1640,84.6860,0.00,951.250
01/30/24 05:37:02,8.1,0.33,0.67,153.0,18.1211,84.8295,0.00,951.250
01/30/24 05:38:02,8.1,0.00,0.33,153.0,18.0916,84.9790,0.00,951.250
01/30/24 05:39:02,9.4,0.33,0.33,134.8,18.0728,85.0385,0.00,951.350
01/30/24 05:40:02,9.4,0.00,0.67,117.9,18.0648,85.1301,0.00,951.350
01/30/24 05:41:02,10.6,0.00,0.33,117.9,18.0648,85.1774,0.00,951.350
01/30/24 05:42:02,10.6,0.33,0.67,103.9,18.0648,85.1484,0.00,951.350
01/30/24 05:43:02,11.9,0.33,0.33,96.9,18.0701,85.1637,0.00,951.350
01/30/24 05:44:02,11.9,0.33,0.67,53.3,18.0648,85.2003,0.00,951.350
01/30/24 05:45:02,13.1,0.33,1.00,119.3,18.0674,85.1987,0.00,951.350
01/30/24 05:46:02,14.4,0.33,0.67,143.2,18.0621,85.2659,0.00,951.350
01/30/24 05:47:02,14.4,0.33,0.33,74.4,18.0540,85.3086,0.00,951.350
01/30/24 05:48:02,14.4,0.00,0.33,74.4,18.0594,85.2750,0.00,951.250
01/30/24 05:49:02,15.6,0.00,0.33,74.4,18.0674,85.2338,0.00,951.350
01/30/24 05:50:02,15.6,0.00,0.33,75.8,18.0755,85.2140,0.00,951.350
01/30/24 05:51:02,16.9,0.00,0.00,75.8,18.0889,85.2308,0.00,951.350
01/30/24 05:52:02,16.9,0.33,0.67,75.8,18.0969,85.2522,0.00,951.350
01/30/24 05:53:02,18.1,0.33,0.67,77.2,18.0916,85.2552,0.00,951.350
01/30/24 05:54:02,19.4,0.33,0.33,77.2,18.0996,85.2705,0.00,951.350
01/30/24 05:55:02,19.4,0.33,0.67,82.8,18.1023,85.2110,0.00,951.450
01/30/24 05:56:02,19.4,0.33,0.67,141.8,18.1023,85.2125,0.00,951.450
01/30/24 05:57:02,20.6,0.33,0.33,146.0,18.1023,85.2155,0.00,951.450
01/30/24 05:58:02,20.6,0.00,0.33,129.2,18.0969,85.2537,0.00,951.450
01/30/24 05:59:02,21.9,0.00,0.33,71.6,18.1103,85.2888,0.00,951.550
01/30/24 06:00:02,21.9,0.00,0.33,73.0,18.1077,85.4261,0.00,951.550
01/30/24 06:01:02,23.1,0.00,0.33,73.0,18.1157,85.3635,0.00,951.550
01/30/24 06:02:02,23.1,0.00,0.33,73.0,18.1345,85.2613,0.00,951.550
01/30/24 06:03:02,24.4,0.00,0.33,73.0,18.1425,85.2049,0.00,951.550
01/30/24 06:04:02,24.4,0.00,0.33,73.0,18.1532,85.2064,0.00,951.450
01/30/24 06:05:02,24.4,0.00,0.33,73.0,18.1666,85.1820,0.00,951.550
01/30/24 06:06:02,25.6,0.00,0.33,73.0,18.1935,85.1179,0.00,951.550
01/30/24 06:07:02,25.6,0.00,0.33,73.0,18.2229,85.0584,0.00,951.550
01/30/24 06:08:02,26.9,0.33,0.33,73.0,18.2444,85.0233,0.00,951.550
01/30/24 06:09:02,26.9,0.00,0.33,73.0,18.2739,84.8966,0.00,951.550
01/30/24 06:10:02,26.9,0.00,0.33,73.0,18.2953,84.8539,0.00,951.550
01/30/24 06:11:02,28.1,0.00,0.00,73.0,18.2980,84.8280,0.00,951.650
01/30/24 06:12:02,28.1,0.00,0.00,73.0,18.2980,84.8737,0.00,951.550
01/30/24 06:13:02,29.4,0.00,0.33,73.0,18.3168,84.8371,0.00,951.550
01/30/24 06:14:02,29.4,0.00,0.33,73.0,18.3329,84.7486,0.00,951.650
01/30/24 06:15:02,29.4,0.00,0.00,73.0,18.3409,84.7684,0.00,951.650
