"Fecha Tiempo, GMT-05:00","Radiación solar, W/m² (SEN S/N: 21186630, LBL: Radiacion solar)","Velocidad del viento, m/s (SEN S/N: 21212948, LBL: Velocidad del viento)","Velocidad de Ráfagas, m/s (SEN S/N: 21212948, LBL: Ráfaga)","Dirección del viento, ø (SEN S/N: 21212948, LBL: Dirección del viento)","Temperatura, *C (SEN S/N: 21238162, LBL: Temperatura ambiente)","HR, % (SEN S/N: 21238162, LBL: Humedad Relativa)","Recuentos, # (SEN S/N: 21247339, LBL: Pluviometro ( lluvia))","Presión, mbar (SEN S/N: 21569219, LBL: presión atmosférica)"
01/12/24 09:19:02,706.9,0.67,1.00,240.1,25.7029,58.7503,0.00,950.950
01/12/24 09:20:02,704.4,0.33,1.00,119.3,25.6466,59.8886,0.00,950.950
01/12/24 09:21:02,705.6,0.33,1.00,66.0,25.7914,59.0616,0.00,950.950
01/12/24 09:22:02,710.6,0.33,0.67,293.4,25.9093,58.0209,0.00,950.850
01/12/24 09:23:02,718.1,0.67,1.00,29.5,26.0005,57.5830,0.00,950.850
01/12/24 09:24:02,723.1,0.67,1.34,169.9,26.0112,58.0011,0.00,950.850
01/12/24 09:25:02,726.9,1.00,1.67,256.9,25.9871,57.8134,0.00,950.850
01/12/24 09:26:02,735.6,0.67,1.34,304.7,25.9576,57.9583,0.00,950.850
01/12/24 09:27:02,744.4,0.67,1.00,325.7,26.1158,58.2513,0.00,950.850
01/12/24 09:28:02,754.4,1.00,1.67,226.0,26.4965,57.1511,0.00,950.850
01/12/24 09:29:02,761.9,1.00,1.34,268.1,26.5072,56.3592,0.00,950.850
01/12/24 09:30:02,764.4,0.67,1.00,332.7,26.5099,56.6064,0.00,950.850
01/12/24 09:31:02,769.4,0.67,1.00,290.6,26.7351,56.1074,0.00,950.850
01/12/24 09:32:02,771.9,0.33,1.00,290.6,26.7887,55.2041,0.00,950.850
01/12/24 09:33:02,774.4,0.33,0.67,158.6,26.7887,55.5062,0.00,950.750
01/12/24 09:34:02,776.9,0.67,1.00,42.1,26.8986,55.7748,0.00,950.750
01/12/24 09:35:02,781.9,0.67,1.67,5.6,27.0407,55.0942,0.00,950.750
01/12/24 09:36:02,784.4,0.67,1.00,110.9,27.0622,55.1568,0.00,950.750
01/12/24 09:37:02,783.1,0.67,1.34,102.5,26.8638,55.1385,0.00,950.850
01/12/24 09:38:02,776.9,0.67,1.00,136.2,26.5528,55.7839,0.00,950.750
01/12/24 09:39:02,780.6,0.33,0.67,176.9,26.3678,56.5728,0.00,950.750
01/12/24 09:40:02,785.6,1.00,1.67,162.9,26.2391,56.9543,0.00,950.750
01/12/24 09:41:02,793.1,1.34,1.67,195.1,26.0890,57.5799,0.00,950.750
01/12/24 09:42:02,796.9,0.67,1.34,154.4,25.9576,57.9187,0.00,950.750
01/12/24 09:43:02,795.6,0.67,1.00,324.3,26.0407,57.5311,0.00,950.850
01/12/24 09:44:02,796.9,0.67,1.00,289.2,26.4026,56.9177,0.00,950.850
01/12/24 09:45:02,801.9,0.33,0.67,259.7,26.6707,56.8750,0.00,950.750
01/12/24 09:46:02,805.6,0.33,0.67,195.1,26.8799,56.2402,0.00,950.750
01/12/24 09:47:02,811.9,0.33,1.34,242.9,26.9630,55.0912,0.00,950.750
01/12/24 09:48:02,813.1,1.00,1.34,263.9,27.0836,54.5632,0.00,950.850
01/12/24 09:49:02,814.4,0.67,1.34,272.4,27.0139,54.8074,0.00,950.850
01/12/24 09:50:02,818.1,1.00,1.34,154.4,26.8745,55.0591,0.00,950.750
01/12/24 09:51:02,824.4,1.00,1.67,164.3,26.7083,55.9731,0.00,950.850
01/12/24 09:52:02,829.4,0.67,1.00,175.5,26.6681,56.1028,0.00,950.850
01/12/24 09:53:02,831.9,0.67,1.00,207.8,26.6412,55.8938,0.00,950.850
01/12/24 09:54:02,831.9,0.67,1.00,241.5,26.6734,55.6222,0.00,950.750
01/12/24 09:55:02,833.1,0.67,1.67,286.4,26.6493,55.8755,0.00,950.750
01/12/24 09:56:02,835.6,0.67,1.34,148.8,26.5849,55.5703,0.00,950.750
01/12/24 09:57:02,839.4,1.00,1.34,168.5,26.3571,56.7712,0.00,950.750
01/12/24 09:58:02,841.9,0.67,1.00,181.1,26.1855,57.5250,0.00,950.750
01/12/24 09:59:02,843.1,0.67,1.00,133.4,26.1533,57.2335,0.00,950.750
01/12/24 10:00:02,844.4,0.67,1.67,318.7,26.3249,56.7697,0.00,950.750
01/12/24 10:01:02,849.4,0.33,1.00,322.9,26.6681,56.5911,0.00,950.750
01/12/24 10:02:02,850.6,1.00,1.34,320.1,27.1292,55.0622,0.00,950.750
01/12/24 10:03:02,851.9,0.33,0.67,12.6,27.4134,54.7799,0.00,950.750
01/12/24 10:04:02,854.4,0.33,0.67,1.4,27.7378,54.8836,0.00,950.750
01/12/24 10:05:02,859.4,0.67,1.00,124.9,27.8986,53.4279,0.00,950.750
01/12/24 10:06:02,860.6,1.00,1.67,189.5,27.7592,53.2006,0.00,950.750
01/12/24 10:07:02,860.6,0.67,1.34,88.4,27.3678,54.0246,0.00,950.750
01/12/24 10:08:02,863.1,0.33,1.00,348.2,27.2230,54.2504,0.00,950.750
01/12/24 10:09:02,864.4,0.33,0.67,23.9,27.3035,53.6080,0.00,950.750
01/12/24 10:10:02,868.1,0.67,1.34,198.0,27.2230,54.2306,0.00,950.750
01/12/24 10:11:02,870.6,0.33,0.67,195.1,27.0756,54.5785,0.00,950.750
01/12/24 10:12:02,871.9,1.00,1.34,320.1,27.1587,54.6715,0.00,950.750
01/12/24 10:13:02,874.4,1.00,1.67,349.6,27.4482,54.3740,0.00,950.750
01/12/24 10:14:02,874.4,1.00,1.34,297.6,27.6815,54.0734,0.00,950.750
01/12/24 10:15:02,878.1,0.67,0.67,287.8,27.8075,52.8206,0.00,950.750
01/12/24 10:16:02,878.1,0.67,1.34,331.3,27.7968,53.0861,0.00,950.750
01/12/24 10:17:02,880.6,0.67,1.00,325.7,27.8262,52.6635,0.00,950.750
01/12/24 10:18:02,883.1,0.67,1.00,256.9,27.8933,52.5154,0.00,950.750
01/12/24 10:19:02,886.9,1.00,2.34,126.4,27.8450,52.7031,0.00,950.650
01/12/24 10:20:02,889.4,0.67,1.00,175.5,27.9951,53.0053,0.00,950.650
01/12/24 10:21:02,890.6,1.00,1.67,252.7,28.0193,52.0577,0.00,950.650
01/12/24 10:22:02,893.1,0.67,1.34,299.0,27.9683,52.2042,0.00,950.650
01/12/24 10:23:02,893.1,0.67,1.34,313.1,28.0595,52.7047,0.00,950.650
01/12/24 10:24:02,895.6,0.67,1.00,306.1,28.2686,52.3796,0.00,950.750
01/12/24 10:25:02,896.9,0.33,0.67,299.0,28.4402,51.9387,0.00,950.750
01/12/24 10:26:02,900.6,0.33,1.00,154.4,28.5876,51.7372,0.00,950.750
01/12/24 10:27:02,903.1,1.00,1.34,259.7,28.4402,51.0704,0.00,950.750
01/12/24 10:28:02,905.6,1.00,1.34,348.2,28.3249,51.8502,0.00,950.650
01/12/24 10:29:02,908.1,0.67,1.00,322.9,28.5421,51.1070,0.00,950.650
01/12/24 10:30:02,909.4,0.67,1.00,203.6,28.6681,51.7052,0.00,950.650
01/12/24 10:31:02,910.6,0.67,1.67,256.9,28.6547,50.1991,0.00,950.550
01/12/24 10:32:02,910.6,1.34,1.67,248.5,28.3866,51.0140,0.00,950.650
01/12/24 10:33:02,910.6,1.00,1.34,328.5,28.2284,51.1070,0.00,950.650
01/12/24 10:34:02,916.9,0.67,1.00,327.1,28.1453,51.2581,0.00,950.550
01/12/24 10:35:02,919.4,0.67,1.00,15.4,28.1748,51.7403,0.00,950.550
01/12/24 10:36:02,918.1,0.33,1.00,139.0,28.3758,51.6365,0.00,950.550
01/12/24 10:37:02,919.4,0.67,1.00,320.1,28.5582,51.1635,0.00,950.650
01/12/24 10:38:02,918.1,0.67,1.34,199.4,28.5984,50.2144,0.00,950.550
01/12/24 10:39:02,920.6,1.00,1.34,124.9,28.4670,50.9316,0.00,950.550
01/12/24 10:40:02,924.4,0.67,1.00,26.7,28.1158,51.1574,0.00,950.450
01/12/24 10:41:02,925.6,1.00,1.67,315.9,28.0327,51.8044,0.00,950.450
01/12/24 10:42:02,929.4,1.00,1.34,321.5,27.9576,51.8425,0.00,950.450
01/12/24 10:43:02,931.9,1.00,1.34,344.0,27.9978,52.3033,0.00,950.450
01/12/24 10:44:02,933.1,1.00,1.67,272.4,28.2632,51.5053,0.00,950.450
01/12/24 10:45:02,933.1,0.67,1.00,185.3,28.3490,50.9789,0.00,950.550
01/12/24 10:46:02,933.1,0.67,1.34,332.7,28.2525,50.9804,0.00,950.550
01/12/24 10:47:02,936.9,1.34,2.00,162.9,28.1640,51.4427,0.00,950.450
01/12/24 10:48:02,935.6,0.67,1.34,35.1,27.9174,51.9738,0.00,950.450
01/12/24 10:49:02,933.1,0.67,0.67,306.1,28.0943,51.3603,0.00,950.450
01/12/24 10:50:02,935.6,0.33,1.00,345.4,28.2311,51.5328,0.00,950.450
01/12/24 10:51:02,939.4,0.67,1.00,278.0,28.3624,51.3161,0.00,950.450
01/12/24 10:52:02,940.6,0.67,1.00,341.2,28.6037,51.9127,0.00,950.450
01/12/24 10:53:02,940.6,0.67,2.00,317.3,29.0568,49.8695,0.00,950.450
01/12/24 10:54:02,943.1,1.00,1.34,349.6,29.1694,49.3202,0.00,950.350
01/12/24 10:55:02,943.1,0.67,1.00,279.4,29.2606,48.7144,0.00,950.450
01/12/24 10:56:02,945.6,0.67,1.00,292.0,29.2633,48.9220,0.00,950.450
01/12/24 10:57:02,949.4,0.67,1.34,258.3,29.3410,48.9952,0.00,950.450
01/12/24 10:58:02,951.9,0.67,1.34,223.2,29.2284,48.1468,0.00,950.450
01/12/24 10:59:02,953.1,0.33,0.67,153.0,28.9576,48.7419,0.00,950.450
01/12/24 11:00:02,950.6,0.33,0.67,126.4,28.7458,49.6407,0.00,950.350
01/12/24 11:01:02,950.6,0.67,1.34,182.5,28.5930,49.7368,0.00,950.350
01/12/24 11:02:02,943.1,1.00,2.00,162.9,28.4161,50.7164,0.00,950.450
01/12/24 11:03:02,940.6,0.67,1.34,230.2,28.2069,51.6991,0.00,950.450
01/12/24 11:04:02,943.1,0.33,1.00,256.9,28.3544,51.7815,0.00,950.350
01/12/24 11:05:02,948.1,0.33,0.67,269.6,28.6198,51.2016,0.00,950.350
01/12/24 11:06:02,953.1,0.33,1.00,289.2,28.9952,50.6020,0.00,950.350
01/12/24 11:07:02,955.6,1.00,1.67,139.0,29.2418,49.0257,0.00,950.350
01/12/24 11:08:02,953.1,1.34,2.34,175.5,29.0273,48.9433,0.00,950.350
01/12/24 11:09:02,953.1,1.34,2.34,228.8,28.6708,49.6223,0.00,950.450
01/12/24 11:10:02,941.9,1.34,1.67,346.8,28.3276,50.8415,0.00,950.450
01/12/24 11:11:02,944.4,1.00,1.67,143.2,28.2632,50.7683,0.00,950.450
01/12/24 11:12:02,944.4,1.00,1.67,140.4,28.0514,51.6884,0.00,950.450
01/12/24 11:13:02,949.4,1.34,2.00,126.4,27.6949,52.1569,0.00,950.350
01/12/24 11:14:02,945.6,0.67,1.00,129.2,27.4911,52.7184,0.00,950.350
01/12/24 11:15:02,945.6,0.67,2.00,283.6,27.5581,52.5765,0.00,950.350
01/12/24 11:16:02,949.4,0.67,1.67,311.7,27.7539,52.2087,0.00,950.350
01/12/24 11:17:02,949.4,0.33,1.00,228.8,27.9737,51.5831,0.00,950.350
01/12/24 11:18:02,944.4,0.67,1.00,313.1,28.3383,51.1833,0.00,950.350
01/12/24 11:19:02,940.6,0.67,1.34,297.6,28.8772,49.9687,0.00,950.350
01/12/24 11:20:02,946.9,0.67,1.00,228.8,29.1372,48.6961,0.00,950.350
01/12/24 11:21:02,950.6,0.67,1.67,165.7,29.0139,49.1142,0.00,950.350
01/12/24 11:22:02,951.9,1.00,1.67,251.3,28.6574,49.9626,0.00,950.350
01/12/24 11:23:02,954.4,1.00,2.00,169.9,28.4402,50.9361,0.00,950.350
01/12/24 11:24:02,958.1,0.33,0.67,153.0,28.2686,51.3085,0.00,950.250
01/12/24 11:25:02,960.6,0.67,1.00,127.8,28.2632,50.2892,0.00,950.250
01/12/24 11:26:02,965.6,1.00,1.67,262.5,28.2123,50.4845,0.00,950.250
01/12/24 11:27:02,968.1,0.67,1.34,235.9,28.2874,50.8553,0.00,950.250
01/12/24 11:28:02,966.9,0.67,1.34,310.3,28.5045,50.4005,0.00,950.250
01/12/24 11:29:02,964.4,1.34,2.67,325.7,28.7002,49.6422,0.00,950.250
01/12/24 11:30:02,964.4,1.34,2.34,355.2,28.6788,50.0481,0.00,950.250
01/12/24 11:31:02,968.1,1.00,1.67,7.0,28.8531,49.9428,0.00,950.250
01/12/24 11:32:02,970.6,1.00,1.34,351.0,29.0890,49.5964,0.00,950.250
01/12/24 11:33:02,969.4,1.00,2.00,338.3,29.3812,48.0644,0.00,950.350
01/12/24 11:34:02,966.9,0.67,1.00,338.3,29.3732,48.2979,0.00,950.450
01/12/24 11:35:02,969.4,1.34,2.00,324.3,29.4885,48.0629,0.00,950.550
01/12/24 11:36:02,975.6,1.34,2.67,206.4,29.4322,47.9744,0.00,950.550
01/12/24 11:37:02,976.9,0.67,1.00,296.2,29.1667,48.2170,0.00,950.550
01/12/24 11:38:02,978.1,1.00,2.00,192.3,29.1024,48.5130,0.00,950.450
01/12/24 11:39:02,976.9,0.67,1.34,313.1,29.0166,48.7495,0.00,950.350
01/12/24 11:40:02,975.6,1.00,1.67,317.3,29.1560,48.2444,0.00,950.350
01/12/24 11:41:02,976.9,1.00,1.67,336.9,29.1238,48.0430,0.00,950.350
01/12/24 11:42:02,976.9,1.00,1.34,327.1,28.9791,48.7541,0.00,950.550
01/12/24 11:43:02,976.9,0.67,1.00,329.9,29.0166,48.5115,0.00,950.750
01/12/24 11:44:02,978.1,1.00,2.00,301.8,29.0005,48.5359,0.00,950.950
01/12/24 11:45:02,979.4,0.67,1.34,234.5,29.0059,48.6824,0.00,951.050
01/12/24 11:46:02,979.4,1.34,2.34,124.9,28.9174,49.0227,0.00,951.150
01/12/24 11:47:02,978.1,1.34,2.00,146.0,28.5903,49.4316,0.00,951.150
01/12/24 11:48:02,976.9,1.34,2.00,146.0,28.3061,50.5089,0.00,951.150
01/12/24 11:49:02,975.6,1.00,2.00,220.4,28.0970,50.3410,0.00,951.150
01/12/24 11:50:02,976.9,1.00,1.67,233.1,28.0166,51.1666,0.00,951.150
01/12/24 11:51:02,976.9,1.00,2.00,306.1,28.3195,50.3090,0.00,951.150
01/12/24 11:52:02,975.6,1.34,2.00,262.5,28.4643,49.5918,0.00,951.150
01/12/24 11:53:02,973.1,0.67,1.00,287.8,28.4804,49.6849,0.00,951.150
01/12/24 11:54:02,971.9,0.67,1.00,325.7,28.7163,49.5506,0.00,951.150
01/12/24 11:55:02,970.6,1.00,1.34,285.0,28.8557,48.6046,0.00,951.150
01/12/24 11:56:02,970.6,0.33,1.00,338.3,28.9120,49.3065,0.00,951.150
01/12/24 11:57:02,973.1,0.67,1.34,237.3,29.2606,48.7373,0.00,951.150
01/12/24 11:58:02,973.1,1.00,1.67,210.6,29.3410,47.4632,0.00,951.150
01/12/24 11:59:02,970.6,0.67,1.67,44.9,29.1212,47.8431,0.00,951.150
01/12/24 12:00:02,970.6,1.00,2.34,303.2,29.1104,48.1132,0.00,951.250
01/12/24 12:01:02,968.1,0.67,1.00,285.0,29.0917,47.8141,0.00,951.250
01/12/24 12:02:02,971.9,1.00,1.34,241.5,29.0059,48.4337,0.00,951.150
01/12/24 12:03:02,974.4,0.33,0.67,324.3,29.0944,48.4718,0.00,951.150
01/12/24 12:04:02,975.6,1.00,1.34,303.2,29.3678,48.2963,0.00,951.050
01/12/24 12:05:02,975.6,1.34,1.67,334.1,29.5448,47.6585,0.00,951.050
01/12/24 12:06:02,976.9,1.00,1.34,341.2,29.7137,47.2755,0.00,951.150
01/12/24 12:07:02,980.6,1.00,1.34,307.5,29.7807,46.5232,0.00,951.050
01/12/24 12:08:02,981.9,0.67,1.00,331.3,29.7217,46.8208,0.00,951.050
01/12/24 12:09:02,981.9,0.67,1.34,273.8,29.6305,47.1366,0.00,951.050
01/12/24 12:10:02,980.6,0.67,1.00,233.1,29.4027,47.7119,0.00,951.050
01/12/24 12:11:02,978.1,0.33,1.34,287.8,29.4536,47.5822,0.00,950.950
01/12/24 12:12:02,975.6,1.34,2.34,233.1,29.5608,46.7445,0.00,951.050
01/12/24 12:13:02,974.4,1.00,2.00,231.6,29.1533,47.7119,0.00,951.050
01/12/24 12:14:02,974.4,1.00,1.67,150.2,29.0032,47.8141,0.00,951.050
01/12/24 12:15:02,974.4,1.00,1.67,183.9,28.8477,48.8487,0.00,950.950
01/12/24 12:16:02,973.1,0.67,1.67,120.7,28.7378,48.5786,0.00,950.950
01/12/24 12:17:02,976.9,0.67,1.34,331.3,28.8638,48.0247,0.00,950.950
01/12/24 12:18:02,975.6,0.33,0.67,210.6,29.0327,48.2841,0.00,950.850
01/12/24 12:19:02,973.1,0.67,1.34,279.4,29.2364,47.4189,0.00,950.950
01/12/24 12:20:02,978.1,1.00,2.00,327.1,29.4000,47.6860,0.00,950.950
01/12/24 12:21:02,979.4,1.34,2.34,283.6,29.5662,47.0039,0.00,950.950
01/12/24 12:22:02,978.1,1.67,2.34,308.9,29.4992,47.3610,0.00,950.850
01/12/24 12:23:02,974.4,1.34,2.34,164.3,29.5019,47.4846,0.00,950.950
01/12/24 12:24:02,974.4,1.34,2.00,176.9,29.1667,47.6890,0.00,950.950
01/12/24 12:25:02,973.1,1.00,1.67,172.7,28.8933,48.5527,0.00,950.950
01/12/24 12:26:02,970.6,1.34,2.34,220.4,28.8691,48.5756,0.00,950.850
01/12/24 12:27:02,970.6,1.00,2.00,228.8,28.9469,48.4382,0.00,950.850
01/12/24 12:28:02,968.1,1.00,1.67,317.3,28.9978,48.2567,0.00,950.750
01/12/24 12:29:02,971.9,1.00,2.00,352.4,29.2525,48.1956,0.00,950.850
01/12/24 12:30:02,974.4,0.67,2.00,206.4,29.1533,47.6814,0.00,950.850
01/12/24 12:31:02,975.6,0.67,1.34,282.2,29.0729,48.2948,0.00,950.850
01/12/24 12:32:02,971.9,1.00,1.67,256.9,29.2418,47.6600,0.00,950.850
01/12/24 12:33:02,969.4,0.67,1.67,1.4,29.2686,47.5532,0.00,950.850
01/12/24 12:34:02,968.1,1.34,2.00,289.2,29.4027,47.0802,0.00,950.850
01/12/24 12:35:02,968.1,1.34,2.00,308.9,29.3785,47.1794,0.00,950.850
01/12/24 12:36:02,966.9,1.34,2.34,300.4,29.2740,47.4479,0.00,950.850
01/12/24 12:37:02,965.6,0.67,1.00,7.0,29.3035,48.4031,0.00,950.850
01/12/24 12:38:02,968.1,1.00,1.34,308.9,29.7163,46.9352,0.00,950.850
01/12/24 12:39:02,968.1,1.00,1.00,313.1,29.7512,46.4897,0.00,950.850
01/12/24 12:40:02,964.4,0.67,1.00,313.1,29.7753,46.7552,0.00,950.850
01/12/24 12:41:02,960.6,0.67,1.67,318.7,29.8129,46.7918,0.00,950.850
01/12/24 12:42:02,958.1,1.00,1.34,176.9,29.6574,46.4378,0.00,950.850
01/12/24 12:43:02,956.9,1.34,2.00,169.9,29.2552,47.4220,0.00,950.850
01/12/24 12:44:02,955.6,1.34,2.67,237.3,28.7485,48.4794,0.00,950.850
01/12/24 12:45:02,954.4,1.34,2.34,314.5,28.7056,48.8121,0.00,950.850
01/12/24 12:46:02,955.6,1.00,1.67,276.6,29.0300,48.2475,0.00,950.850
01/12/24 12:47:02,955.6,1.00,1.67,265.3,29.1265,48.0278,0.00,950.750
01/12/24 12:48:02,956.9,1.34,2.00,303.2,29.1265,47.8431,0.00,950.850
01/12/24 12:49:02,954.4,1.67,3.01,244.3,29.0541,48.1102,0.00,950.850
01/12/24 12:50:02,954.4,1.00,2.00,294.8,28.7887,49.1875,0.00,950.850
01/12/24 12:51:02,951.9,1.00,2.00,251.3,28.6895,48.7053,0.00,950.750
01/12/24 12:52:02,948.1,1.00,1.67,183.9,28.5260,50.0114,0.00,950.750
01/12/24 12:53:02,949.4,2.00,3.01,252.7,28.4080,49.6941,0.00,950.750
01/12/24 12:54:02,949.4,0.67,1.34,238.7,28.3222,50.3670,0.00,950.750
01/12/24 12:55:02,950.6,1.67,2.00,299.0,28.5206,49.4087,0.00,950.750
01/12/24 12:56:02,950.6,0.67,1.67,275.2,28.6547,49.5216,0.00,950.750
01/12/24 12:57:02,948.1,1.00,1.67,252.7,28.8665,48.9952,0.00,950.750
01/12/24 12:58:02,945.6,1.00,2.34,210.6,28.8155,48.9479,0.00,950.750
01/12/24 12:59:02,943.1,1.00,1.67,289.2,28.7753,48.6717,0.00,950.750
01/12/24 13:00:02,943.1,1.34,2.00,188.1,28.6466,49.1844,0.00,950.850
01/12/24 13:01:02,944.4,1.00,2.00,244.3,28.4402,49.7063,0.00,950.750
01/12/24 13:02:02,944.4,1.34,2.00,181.1,28.3651,49.9031,0.00,950.750
01/12/24 13:03:02,948.1,1.34,2.67,209.2,28.1480,50.2068,0.00,950.750
01/12/24 13:04:02,948.1,0.67,1.67,332.7,28.0702,49.9916,0.00,950.850
01/12/24 13:05:02,943.1,0.67,1.34,259.7,28.3330,49.5323,0.00,950.750
01/12/24 13:06:02,935.6,1.00,1.34,299.0,28.4214,49.3065,0.00,950.750
01/12/24 13:07:02,933.1,1.34,2.00,300.4,28.5796,49.0776,0.00,950.750
01/12/24 13:08:02,934.4,1.34,1.67,308.9,28.5957,49.0715,0.00,950.750
01/12/24 13:09:02,938.1,1.67,2.00,314.5,28.6252,48.9189,0.00,950.750
01/12/24 13:10:02,936.9,1.00,1.67,324.3,28.6010,48.9586,0.00,950.750
01/12/24 13:11:02,934.4,1.00,1.34,324.3,28.8021,49.1890,0.00,950.750
01/12/24 13:12:02,930.6,1.34,2.34,212.0,29.0675,48.2216,0.00,950.850
01/12/24 13:13:02,925.6,1.00,2.00,268.1,28.9657,48.1559,0.00,950.850
01/12/24 13:14:02,923.1,1.00,1.67,290.6,28.8423,48.1270,0.00,950.750
01/12/24 13:15:02,920.6,1.67,2.34,185.3,28.7539,49.2363,0.00,950.850
01/12/24 13:16:02,921.9,1.34,3.01,263.9,28.6815,48.9891,0.00,950.750
01/12/24 13:17:02,921.9,1.67,2.34,275.2,28.6037,48.8487,0.00,950.750
01/12/24 13:18:02,919.4,1.34,1.67,22.5,28.4375,49.2271,0.00,950.750
01/12/24 13:19:02,916.9,1.00,2.00,96.9,28.5608,49.5933,0.00,950.750
01/12/24 13:20:02,915.6,0.67,1.67,263.9,28.8611,48.9754,0.00,950.750
01/12/24 13:21:02,914.4,1.34,2.00,273.8,29.0702,48.3528,0.00,950.850
01/12/24 13:22:02,906.9,1.67,2.34,195.1,28.9603,48.2628,0.00,950.850
01/12/24 13:23:02,895.6,1.34,1.67,251.3,28.5099,49.1325,0.00,950.750
01/12/24 13:24:02,890.6,0.67,1.67,283.6,28.3919,49.7337,0.00,950.750
01/12/24 13:25:02,893.1,1.34,2.00,307.5,28.6439,49.4591,0.00,950.750
01/12/24 13:26:02,890.6,1.34,2.00,310.3,28.8155,48.9921,0.00,950.750
01/12/24 13:27:02,876.9,1.34,3.01,200.8,28.9174,48.6656,0.00,950.750
01/12/24 13:28:02,875.6,1.67,2.34,299.0,28.6976,48.7953,0.00,950.750
01/12/24 13:29:02,860.6,1.67,2.67,300.4,28.4429,49.3751,0.00,950.750
01/12/24 13:30:02,851.9,1.00,1.67,346.8,28.1319,50.4616,0.00,950.650
01/12/24 13:31:02,855.6,1.34,2.34,348.2,28.4161,50.3105,0.00,950.650
01/12/24 13:32:02,856.9,1.34,2.00,331.3,28.7405,49.2531,0.00,950.650
01/12/24 13:33:02,858.1,1.67,3.67,237.3,28.9013,48.5618,0.00,950.650
01/12/24 13:34:02,856.9,1.67,2.67,179.7,28.5662,49.5735,0.00,950.750
01/12/24 13:35:02,850.6,1.34,1.67,259.7,28.2338,50.1198,0.00,950.750
01/12/24 13:36:02,856.9,1.34,2.00,176.9,28.0568,50.7622,0.00,950.750
01/12/24 13:37:02,858.1,1.00,1.67,178.3,27.8531,51.4168,0.00,950.650
01/12/24 13:38:02,851.9,1.34,1.67,242.9,27.8852,51.1955,0.00,950.650
01/12/24 13:39:02,855.6,0.67,2.00,242.9,28.1775,51.2657,0.00,950.650
01/12/24 13:40:02,853.1,1.34,2.00,175.5,28.4804,50.2693,0.00,950.650
01/12/24 13:41:02,843.1,1.00,1.67,202.2,28.2069,50.5837,0.00,950.550
01/12/24 13:42:02,843.1,1.00,2.00,262.5,28.0729,50.8476,0.00,950.550
01/12/24 13:43:02,843.1,1.34,2.67,304.7,28.0997,50.6920,0.00,950.650
01/12/24 13:44:02,830.6,1.34,2.00,174.1,27.9683,51.1864,0.00,950.550
01/12/24 13:45:02,828.1,0.67,1.34,219.0,27.7297,51.7418,0.00,950.650
01/12/24 13:46:02,828.1,0.67,2.00,308.9,27.9603,51.5511,0.00,950.650
01/12/24 13:47:02,819.4,1.00,1.67,355.2,28.2525,50.9636,0.00,950.650
01/12/24 13:48:02,820.6,1.34,2.67,283.6,28.5555,50.3944,0.00,950.650
01/12/24 13:49:02,821.9,0.67,1.67,310.3,28.8343,49.8253,0.00,950.750
